question_title,answer_url,question_url,author_name,author_url,fans_count,created_time,updated_time,comment_count,voteup_count,content,author_ip
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2835708651,https://www.zhihu.com/question/575643737,维护,https://www.zhihu.com/people/wei-hu-97-36,272,2023-01-08T11:44:28.000Z,2023-01-11T04:00:12.000Z,0,0,这玩意儿不是现代才有的，这玩意儿算是优良传统了。范进中举后，《儒林外史》中有非常详细地描写当地乡亲对待范进的态度，老爷不是叫的很亲切、很自然。现代人觉得不爽的原因，是不久前出了个李德胜，让有些人有了非分之想。觉得嘴也麻了，腿也僵了。再往前，老爷、少爷不是很正常？所以，人不要有非分之想，徒增烦劳。,IP 属地湖南
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2835647958,https://www.zhihu.com/question/575643737,Rick,https://www.zhihu.com/people/71-36-52-23,4,2023-01-08T10:55:57.000Z,2023-01-08T10:55:57.000Z,0,0,鲁迅：“中国只有两个时代，做稳了奴隶的时代和争做奴隶而不得的时代。”,IP 属地山东
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2835646626,https://www.zhihu.com/question/575643737,看破就说破,https://www.zhihu.com/people/kan-po-jiu-shuo-po,263,2023-01-08T10:54:51.000Z,2023-01-08T10:54:51.000Z,0,0,媚富的这些怪b，真的神奇，他们应该只适合当奴隶吧！不适合当有独立人格的人。,IP 属地贵州
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2835635122,https://www.zhihu.com/question/575643737,匿名用户,https://www.zhihu.com/people/,0,2023-01-08T10:45:33.000Z,2023-01-08T10:45:33.000Z,0,0,舔谷爱凌不也是么，一口一个“我们的好朋友”，根本触碰不到的人你至于么,IP 属地贵州
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2835595957,https://www.zhihu.com/question/575643737,嫉妒心,https://www.zhihu.com/people/ji-du-xin-4-78,27,2023-01-08T10:12:18.000Z,2023-01-08T10:12:18.000Z,0,0,万柳书院大部分就是有钱的普通人，不是有权利的贵人，而且网上都能搜到人家业主群的截图，都是普通老百姓的聊天。北京南池子，中信那才是贵人云集。万柳书院二手成交价是一平20万不到，至于网上说35万一平的，当笑话就好，到现在万柳书院房子还没卖完。所以我们普通人不要总是意淫。让你看到的都是你努力能拿到的，至于你看不到的，想都不要想。,IP 属地甘肃
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2835430481,https://www.zhihu.com/question/575643737,狂奔的下班狗,https://www.zhihu.com/people/kuang-ben-de-xia-ban-gou,1606,2023-01-08T08:00:52.000Z,2023-01-08T08:00:52.000Z,0,0,我希望喻少能别把被关注名单设为保密，我想看看他的百万奴才们,IP 属地江苏
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2835428309,https://www.zhihu.com/question/575643737,Bacon,https://www.zhihu.com/people/bacon-94-86,2,2023-01-08T07:59:05.000Z,2023-01-08T07:59:05.000Z,0,0,新年之交，简中互联网因为万柳书院事件变得更加火热。也许从这件事我们可以挖深一点，从别的角度看看事件发生的一些深刻原因。事件起因是一位抖音ID为“Edwinnnnnn”的账号（人称“喻少”）发布了一条跨下运球视频，视频内容元素简单剖析为：变装 运球 力量感 肌肉线条等等。然而，就在一条让正常人觉得这人好帅然后滑到下一条的短视频里，一些元素却让这条视频变得并不寻常：万柳书院 齐白石真迹。在上述种种元素加持下，很快该账号获得大量关注。天空一声巨响，“老奴”闪亮登场。随后，“喻少”一直保持沉寂。与“喻少”的高冷不同的是，另一位同样住在万柳书院抖音ID为“16”（人称“16少”） 的富二代男孩，大方接受了采访，并在一声声“少爷”中开了直播唱歌，显得如此凭亿近人。共同的是，视频评论区“老奴”之词频频出现，在直播中更有人为之打赏，各种离谱行为作者不想多讲。巨大的热度还引来不少跟风的“少爷公主”。斥责或讥讽那几个自甘折腰为奴的人，并不是这篇文章想做的事。这种事件在我看来是必然会发生的。去掉一个“万柳书院”，还会有“深圳湾一号”“汤臣一品”出现。去掉一个“喻少”“16少”，还会有别的“……少”出现。之前“卡塔尔王子”“向太直播”等事件一定程度上类似于“万柳书院事件”，只是大部人在玩梗看乐子中还没有到被一声声“老奴”刺痛清醒的时候。很多人批判道“我们拼命打倒的地主阶级，正在卷土重来。”我认为用“地主阶级”去称呼并不合适，毕竟社会性质已经改变，对于他们我更喜欢称为“自由市场阶级”。时代已经改变，中国在硬件上一定程度上完成了工业化和城市化的目标，让大多数人口获得了现代生活方式，互联网更是让人们了解到更多遥远的事，自然而然就会了解到那些出身高贵，衣食无忧的人。正常人当然希望自己出身高贵，衣食无忧，这是人类正常的想法。但如果鼓吹“小明在豪宅里运球，小刚在豪宅直播唱歌，我在电脑前码字，我们都有光明的未来”就……。这些事件发生的原因在于，现阶段的贫富差距和阶级固化进一步造就的拜金主义已经侵蚀着互联网，或者说是正在侵蚀着手机前的你我。现代物质文明和消费主义社会的风气下，人的本性自然会反映拜金主义。这是必然结果，也是现代社会物欲横流、道德沦丧的象征。拜金主义是高度发达的物质文明难以去除的毒瘤。随着中国社会的不断进步和发展，拜金主义会进一步影响我们。万柳书院事件中，那些自称“老奴”的人有多少是出于玩梗心态，又有多少是媚富跪舔的呢？近年来每年都会上映许多主旋律电影，前几年我对这些电影表示提供除观看外的一切支持（bushi），但在这些事件后，我认为这些电影不可缺失。这些电影电视剧正一点点地去除粉饰着的拜金主义的影响，即使再多也便觉得合理。但除了国家、社会层面的努力，我们个人也应该有清醒的认识。“有的人生在罗马，有的人生而骡马”这一段子既幽默又现实。有人可能觉得“无所谓，历史周期律会出手。”但如果任凭这种拜金主义生长，历史周期律也会僵化。“王侯将相宁有种乎”，自我奴化只会践踏社会的进步，想着心中向往的生活，靠着自己的双手打拼，而不是想着以“老奴”之姿做“姨太太”、“赘婿”之梦。他做他的路灯挂件，我做我的小镇做题家。如果说用什么做总结的话，我愿用《让子弹飞》中的一句台词作结尾：起来！不准跪！,IP 属地广东
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2835378077,https://www.zhihu.com/question/575643737,匿名用户,https://www.zhihu.com/people/,0,2023-01-08T07:18:31.000Z,2023-01-08T07:18:31.000Z,0,0,不是之前还流行什么军阀夫人什么缅北小公主？见怪不怪了吧,IP 属地广东
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2835200246,https://www.zhihu.com/question/575643737,Arbing,https://www.zhihu.com/people/bu-ai-chi-ku-gua-53,0,2023-01-08T04:54:04.000Z,2023-01-08T04:54:04.000Z,0,0,有钱人最大的财富是穷人——引自知乎某答者,IP 属地湖北
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2835147556,https://www.zhihu.com/question/575643737,花甲老太深夜赵云五杀,https://www.zhihu.com/people/hua-jia-lao-tai-shen-ye-zhao-yun-wu-sha,2,2023-01-08T04:10:57.000Z,2023-01-08T04:10:57.000Z,0,0,没什么好说的，依托答辩,IP 属地湖南
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2835140136,https://www.zhihu.com/question/575643737,老王开咵,https://www.zhihu.com/people/da-tui-jia-de-xiao-xi-fu-er,174,2023-01-08T04:04:58.000Z,2023-01-08T04:04:58.000Z,0,0,,IP 属地湖北
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834793746,https://www.zhihu.com/question/575643737,匿名用户,https://www.zhihu.com/people/,0,2023-01-07T20:14:12.000Z,2023-01-07T20:14:12.000Z,0,0,这是我第一次看到一群人蜂拥而至的自称“老奴”“奴婢”，也是第一次看到被点名立刻从“跪舔”转为“谩骂”。从一开始的自封为奴到最后的怨气冲天。印象中“老奴”之类的词汇是近一年多的流行梗，也知道这个梗往往会在一些炫富视频以及生活奢侈的帖子底下出现，我从未赞同过，也从未在意过，我只当它是个玩笑梗总有一天会跟随时间消失。但是随着万柳书院被点名，大家才意识到这个梗所带来的负面影响。在这个网络发达的大环境下，有手机就可以看世界，因此许多人也因为短视频社交软件感受到贫富差距。我也不例外，就像我刚上大学的时候去到一个城市才发现，原来人与人之间也是有差距的，但我的第一反应不是仇恨，不是自卑，而是接纳自己。玩梗还可以理解，但是跪舔、以及那位手写信的女生（传闻22岁）如果这位女生真的22岁我只能说，如果不是小说看多了魔怔了，就是怀着一颗攀高枝儿心被群嘲（为什么说想攀高枝儿，是因为这个手写信的内容话里话外都在拉踩其他人）也因为这位手写信的女生，一些魔怔网友对另一个昵称相似的女生开炮，那位受害网友评论区乌烟瘴气，这好像是他们眼中的正义。我原以为都是玩梗的人，没有想到真的有魔怔到真的把自己当丫鬟的。也不理解风向转变之后有一群因为出身不好而怨气冲天的人。其实真相是 就算这些“少爷”“小姐”被各大平台封号 也改变不了贫富差距的世事，没有他们，也会有住20W一晚酒店的人，也许有的人一出生就在罗马，但你为什么要因为自己没有出生在一个好的家庭而怨天忧人呢？你明明可以在通往罗马的路上。也许我说这话就有人反驳我了，我打断一下，我出身是普通家庭，甚至连普通都可能算不上，家里有负债，从小到大最常听到的就是没有钱、钱紧张之类的话，但是吃饱穿暖的普通生活可以满足。另外我的父母离异，我读的是大专，大学毕业之后我爸帮我交了两个月的房租，给了两千块钱的生活费之后我就这样开始的我的打工生涯，那时候我每个月的工资只有包括全勤到手3K，为什么没有因为这些东西产生负面的东西？出身不好，父母给予不了你什么帮助不是你怨天尤人的理由，如果你因为这两点产生怨恨的话，我觉得你不是恨贫富差距而是恨你的父母把你生出来。我打工半年 平时生活很节俭除去生活必要开支 我很少花钱 因为合租房租也便宜一点 但那点工资存了半年也不到7k。我当时只觉得我不能打一辈子工，我想有一番自己的成就，我拿着攒的那些钱开了一间小网店，那点钱只够交押金，交完押金后所剩无几了，我把这事跟我爸商量了一下，想找他借几千块钱，他说过几天再给我，半个月后我收到他的转账5k，其实我知道这是他能给的全部了，当时心里非常不是滋味。后面拿着那些钱去进了一些货，一边打工一边经营小店，一开始一单都没有，后面自己慢慢摸索渐渐有了销量，一切都慢慢好起来，我也打算专升本把学历提高。还是那句话 无法同情因为出身不好而怨气冲天的人，你明明可以自己去罗马，非要卖惨说命不好、没机会、我想问你真的努力过吗？更无法理解自轻自贱的人，你再怎么舔富人的钱也不会分给你一星半点。,IP 属地湖北
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834737803,https://www.zhihu.com/question/575643737,大熊猫,https://www.zhihu.com/people/xiong-fan-44-87,63,2023-01-07T17:43:14.000Z,2023-01-07T17:43:14.000Z,0,0,朱雀桥边都是野草花，乌衣巷口只余夕阳斜。寄言纨绔与膏粱：莫效此儿形状。如果大家都是玩梗，那就笑笑好了，千万别引火烧身。,IP 属地湖北
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834705191,https://www.zhihu.com/question/575643737,匿名用户,https://www.zhihu.com/people/,0,2023-01-07T16:54:08.000Z,2023-01-07T16:57:33.000Z,0,0,我都无语了这不就是拜金嘛那追追明星不比追这哥们儿强明星也不见得比他们穷但是肯定比他们会好看我看那个“万柳少爷”出镜唱的歌也不怎么好听啊那人家明星至少有个拿得出手的才艺，没有才艺也有个拿得出手的脸这脸又不好看，才艺也没啥还不如捧我们山西煤老板，钱一定不会比他们少那哥们是真的报看。。。。,IP 属地湖北
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834689064,https://www.zhihu.com/question/575643737,林间小路,https://www.zhihu.com/people/lin-jian-rong-22,21,2023-01-07T16:35:01.000Z,2023-01-07T16:35:01.000Z,0,0,我们当年打倒的，又回来了,IP 属地福建
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834683167,https://www.zhihu.com/question/575643737,匿名用户,https://www.zhihu.com/people/,0,2023-01-07T16:28:37.000Z,2023-01-07T16:28:37.000Z,0,0,额…不看,IP 属地福建
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834676594,https://www.zhihu.com/question/575643737,小欣不爱思考,https://www.zhihu.com/people/dhjb-52,6,2023-01-07T16:22:00.000Z,2023-01-07T16:22:00.000Z,0,0,盛极必衰。后面有关这件事的热度，发声之类的，已经跟那位“少爷”无关了。,IP 属地江西
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834579056,https://www.zhihu.com/question/575643737,开后宫的汉子,https://www.zhihu.com/people/e-e-86-51-92,1,2023-01-07T14:59:54.000Z,2023-01-07T14:59:54.000Z,0,0,朕的大清又复活了？,IP 属地山东
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834531143,https://www.zhihu.com/question/575643737,蘭rob,https://www.zhihu.com/people/rob-80-67,6,2023-01-07T14:25:28.000Z,2023-01-07T15:12:18.000Z,1,0,我觉得拜金很正常吧，我也拜金！！念书为了钱，工作还是为了钱。但是自称老奴就算了吧，人家的钱又不和我共享，捧他丑脚干什么！！要是能给我钱，我不介意喊他少爷。那个16，看起来好猥琐，尤其是戴眼镜的时候。腿部线条没有第一个男的好看。不符合我对富二代的想象。,IP 属地甘肃
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834519166,https://www.zhihu.com/question/575643737,十盐盐,https://www.zhihu.com/people/qing-yan-74-21,11,2023-01-07T14:16:39.000Z,2023-01-07T14:16:39.000Z,0,0,"有时候越来越觉得这个社会怎么那么变态啊
以前穷人家的孩子还能靠着
海选精进唱技演技当上明星改变命运
现在富家子弟直接当明星的好像更顺利
这里没有歧视富家子弟的意思
他们也有自己努力的优点啦
比如
要作品没作品
要演技没演技
随便做个地摊衣服都能卖几百上千
就这样还有粉丝还有人买
有时候其实我很好奇他们是怎么看待那些付费观众的
可能觉得人傻钱多好骗吧


最近万柳书院的少年很火爆
点进去他的主页都是一些游山玩水的视频
点进去他的评论
更是梦回满清
奴才声音一片
我算是明白了
为啥有钱人会变得更有钱
寒门难出贵子
因为是我们这些寒门自己把路封死了
那些富家子弟就是我们选择的结果
我们不再看重那些凭借自身努力到达罗马的人
比如反内卷反工作至上的勤奋者
反而仰慕那些通过爹妈
甚至祖宗十八代达到罗马的人
不是寒门子弟不努力
而是这个社会留给他们的舞台越来越少了
我们到底什么时候才能学会真正的自尊自爱自强呢


小时候我叔叔家是做生意
赚得不错我们村小有名气
而我家就是普通家庭
我爸虽然身为哥哥
但是在当老板的弟弟面前却十分卑微
每逢过年过节
做饭打扫大小家务活我爸妈都会包揽
我甚至还经常给我两堂弟做饭
虽然他们比我小我这个当姐姐做饭是应该的
可以但是没必要
长大后我也会做点
当时没觉得有啥不对劲
直到去年
我另一个做生意的亲戚回乡
路过我家就因为没过来跟我爸聊天
我爸就觉得人家看不起他
叫我也别去拜访他
我就觉得非常奇怪
他好不容易回家一趟
没来我们这
那我们不是更应该亲自去问候他嘛
于是我没理会我爸就直接去了
那是我第一次跟这位亲戚见面聊天
整个过程非常愉快
他反倒不像有些亲戚催婚
反倒十分关心我的工作
问的都是公司相关的问题
我是十分喜欢这类人的
至少证明他有在留意行业环境
也更注重你的个人事业发展
肯定你的能力


我将从小到大
我爸妈这些反应总结为过于自卑
因为害怕别人看不起自己
而主动放弃身边的一些亲戚
或者选择跪舔
把姿态放得非常非常低
而人就是这么敏感的一类生物
一旦你降低自己的姿态
那么别人就觉得你没有自尊心可言
可以被随便对待
这也是我们家长年被使唤的原因
也不是说他们心地有多坏
实际上我叔叔一家对我们非常好
在关键时候总是帮助我们一把
我介意的点在于
我爸妈姿态放得太低了
随便有点钱就可以在他们头上蹦迪
有次我叔叔还亲自跟我说
你爸太软弱了
虽然他说的是实话
但是我觉得没有哪个有自尊心的哥哥
希望被自家亲弟弟这么说的


人和人能够平等沟通的前提在于互相尊重
尊重的前提不是地位贵贱高低之分
而是人穷志不穷
人人平等的基本价值观
对有钱有权的人尊重理解平等沟通
对没钱没权的人也尊重理解平等沟通
这正常畅快的交流
要相信这个世界没有人会看不起你
只有你自己
也希望这个社会也就是我们
多给寒门子弟一点舞台
不要再吹捧没有作品的富豪子女了
他们和普通人没有区别
也是需要接受社会严酷的筛选
最后希望我们都能成为自尊自爱自强不惜",IP 属地福建
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834503099,https://www.zhihu.com/question/575643737,Emma,https://www.zhihu.com/people/candyjin-29,0,2023-01-07T14:04:43.000Z,2023-01-07T14:04:43.000Z,0,0,所谓“少爷”“奴才”的词汇只在封建及资本时代流行，网友们这样说，不得不考虑一下时空性质问题了，可能他们的本体是一些古人（极有可能是听从资本主义/封建主义的下层人）不知道为什么然后穿越到了现代附身到一些网友上面撒播封建主义和资本主义罢了，不需要去看待这些可怜的空壳，他们的本体其实不知道有这回事，所以不要喷了。我们现在要做的事是请科学家研究这些问题，让那些古人回到自己的时空并将本体交换即可,IP 属地上海
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834440764,https://www.zhihu.com/question/575643737,3Lawrence,https://www.zhihu.com/people/leo-yen,475,2023-01-07T13:16:57.000Z,2023-01-07T13:18:31.000Z,0,0,现象的舆论心理倒是有些意思，舆论心理是所有社会现象级话题的母体，能折射出很多很多的脉络。只能说明，在今天贫富差距非常巨大，巨大到已经在网络氛围上，05后出生的人群展现出了极大的心理损伤。流动性降低、阶层窗口变小趋于固化且正变得的遥不可攀。这些固然值得关注。但是最值得关注的，是05后这一群体，对经济增长的舆论信心非常非常不足。这也许是未来很多社会现象的重要成因。还会引发什么，我们都不知道。虽然支配社会资源的最大力量，应该说不来自年轻人，但是年轻人的信心确实是一个非常重要的指标。,IP 属地江苏
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834367329,https://www.zhihu.com/question/575643737,红尘破劫,https://www.zhihu.com/people/hong-chen-yun-lian-pu-ti-gen,947,2023-01-07T12:20:24.000Z,2023-01-07T12:20:32.000Z,0,0,为啥叫“少爷”，KTV里的也叫“少爷”，有啥区别？,IP 属地山西
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834283845,https://www.zhihu.com/question/575643737,洋洋,https://www.zhihu.com/people/yang-yang-20-65-72,5,2023-01-07T11:10:07.000Z,2023-01-07T11:10:07.000Z,0,0,社会存在决定社会意识，社会意识是社会存在的反映,IP 属地安徽
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834183941,https://www.zhihu.com/question/575643737,交给解说席,https://www.zhihu.com/people/hao-qing-fang-zhang,22,2023-01-07T09:45:37.000Z,2023-01-07T09:48:46.000Z,0,0,就那些手写信能不能搬上春晚？哪种形式都可以，我可以从头看到尾，绝不换台！,IP 属地山西
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834152137,https://www.zhihu.com/question/575643737,疯子,https://www.zhihu.com/people/feng-zi-29-83,58,2023-01-07T09:20:07.000Z,2023-01-07T09:34:59.000Z,0,0,,IP 属地河南
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834149451,https://www.zhihu.com/question/575643737,飞天小猪猪,https://www.zhihu.com/people/fei-tian-xiao-zhu-zhu-67,246,2023-01-07T09:17:57.000Z,2023-01-07T09:17:57.000Z,0,0,奴才太多,IP 属地吉林
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834130983,https://www.zhihu.com/question/575643737,匿名用户,https://www.zhihu.com/people/,0,2023-01-07T09:02:54.000Z,2023-01-07T09:02:54.000Z,0,0,人上为人，人下为人,IP 属地吉林
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2834003860,https://www.zhihu.com/question/575643737,骑桶者,https://www.zhihu.com/people/qi-tong-zhe-55,0,2023-01-07T07:25:51.000Z,2023-01-07T07:25:51.000Z,0,0,两千多年循环往复，太悲哀了,IP 属地上海
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2833915943,https://www.zhihu.com/question/575643737,海弄潮,https://www.zhihu.com/people/erebao,10,2023-01-07T06:16:43.000Z,2023-01-07T06:16:43.000Z,0,0,礼义廉耻，国之四维。四维不张，国乃灭亡。,IP 属地陕西
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2833902589,https://www.zhihu.com/question/575643737,莲池区彭于晏,https://www.zhihu.com/people/wei-cheng-nian-dou-jiang,34,2023-01-07T06:06:14.000Z,2023-01-07T06:06:14.000Z,0,0,这不很正常吗，这就是现实，有啥可说的，就是批判一番，痛快痛快嘴，然后继续搬砖打工，周而复始。两千年来，底层百姓与上层社会的差距都是巨大的，以前没有互联网，信息流动不算大，还能糊弄过去，现在信息流通多了，很多老百姓也能直接看到了，大家都是人，都只过一辈子，差距这么大能不焦虑吗。我卖了这么多年药，发现世界上只有一种病，穷病。,IP 属地河北
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2833854590,https://www.zhihu.com/question/575643737,花子虚,https://www.zhihu.com/people/hua-zi-xu-25,281,2023-01-07T05:27:59.000Z,2023-01-07T05:27:59.000Z,0,0,没什么看法。现在是太平盛世，大家不要嫉妒别人，要跟党走，要讲究团结、重点团结！还能怎么看呢？百万英镑这个电影被提了又提，以前的故事在今天反复地上演。不止是百万英镑，像中学课本里范进中举的老丈人，不也是一副媚富欺穷的奴才样吗？（当然，那个社会本来就是这样的）正所谓太阳底下没有新鲜事，老调子弹了又弹的东西。对于这样的社会现实还能怎么看呢？只好让心麻木了。,IP 属地江苏
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2833827982,https://www.zhihu.com/question/575643737,止一,https://www.zhihu.com/people/wen-yi-zai-dao-20,6,2023-01-07T05:06:50.000Z,2023-01-07T05:06:50.000Z,0,0,最大的封建糟粕就是奴性！！,IP 属地河南
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2833757890,https://www.zhihu.com/question/575643737,匿名用户,https://www.zhihu.com/people/,0,2023-01-07T04:08:48.000Z,2023-01-07T04:27:11.000Z,0,0,人家也是普通人，不要带着太多的滤镜去看就好了，评论区99％叫少爷的都是调侃开个玩笑而已，热度带起来的那个就是一高中生，爆火是意外，至于羊毛月和16，算是蹭热度，但互联网这东西玩的就是一个热度啊，羊毛月的视频主旨也不是带领大家媚富，我觉得主要想表达的是有钱人跟我们一样有自己的梦想和烦恼，只是家境好一点，不需要带太多的滤镜看他们，少爷这个称呼不傻的都知道是玩笑话。16直播赚钱可能是真的想走互联网这条路，万柳算是他的一个爆点，虽然是蹭热度，但为什么别人可以蹭而他们蹭就要被骂，确实有钱人赚钱就是要更简单，自古以来就是这样，大家不必自艾自怨，他们拥有的也是父辈打拼下来的。直播被骂我不太理解，有机遇来了就要善于抓住有什么不对吗？那个远处传来风笛不也趁着这段时间大火开起直播了？先且不说刷礼物的都是亲戚朋友，就算不是，直播也不是什么不干净的钱，有人就是很喜欢他的直播啊，脾气很好，看起来也挺有礼貌的，会交流一些学习的方面，也没有负能量的东西，跟这种人交流就很舒服。长得虽然不是什么超级大帅哥（其实本人很喜欢这种长相，很亲切，笑起来很好看，跟我喜欢的人很像），也绝不至于到丑的地步，看到wb和某书就外貌而人身攻击的就挺……他在直播间有人说想听他唱歌他就唱了，然后有人说唱歌难听，我无话可说（是实在不知道该骂什么了吗），如果攻击别人能让你开心那希望你能天天开心。还有人说在他评论区看法了一堆梦女等着被选，我直接判定为眼红，仇富，我看到的是更多的善意。为什么一定要觉得喜欢他就是喜欢他的钱呢，为什么一定要觉得他无辜帮忙说两句话的就是丫鬟呢，如果是这样，那些追星的在微博为一个人家根本不认识你的人撕得那么厉害花那么多钱而人家根本不关心是不是也可以说他们是丫鬟，跟这个同理呢。我觉得那个高中生说的挺有道理的，大家看个笑话就过去吧，互联网再精彩也是别人的，现实生活才是自己的突然有感而发，不知不觉就写了一大堆,IP 属地河南
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2833744674,https://www.zhihu.com/question/575643737,冷川柒,https://www.zhihu.com/people/luo-zi-qi-tao-you-zhong-guo,0,2023-01-07T03:59:02.000Z,2023-01-07T03:59:02.000Z,0,1,前有争当军阀十三姨太，后有争当万柳有钱人的狗，横批：脑子有泡,IP 属地河北
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2833657096,https://www.zhihu.com/question/575643737,VOODOO孤儿,https://www.zhihu.com/people/bicycle-race,31,2023-01-07T03:01:18.000Z,2023-01-07T03:01:18.000Z,0,0,京爷顶针 鉴定为慕权,IP 属地湖南
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2833655614,https://www.zhihu.com/question/575643737,windowsljl,https://www.zhihu.com/people/windowsljl,276,2023-01-07T03:00:21.000Z,2023-01-07T03:00:58.000Z,0,1,戳辣，事老爷嘛！奴才参见王爷！免礼金身！老爷，多日不见你想小人吗？想啊，很想啊！老爷，你上面的头巾都白力！戳辣，事拉伊卜小王子嘛是是是，事小王子。好漂亮啊（指头巾）漂亮的很啊！好好滴斥候，老爷有赏啊！好好滴抚务，老爷有赏！来，坐床上罢！……小人：你是一个一个一个哼哼哼啊啊啊啊啊啊,IP 属地山西
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2833579318,https://www.zhihu.com/question/575643737,赵粘急,https://www.zhihu.com/people/hua-ting-he-li-52,39,2023-01-07T02:05:33.000Z,2023-01-07T02:06:23.000Z,0,0,奴隶性,IP 属地重庆
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2833556097,https://www.zhihu.com/question/575643737,阿伯爵,https://www.zhihu.com/people/a-er-bo-te-ma-mai-pi,0,2023-01-07T01:48:14.000Z,2023-01-07T01:48:14.000Z,0,0,我一辈子都不愿与他产生交集，我和少爷的生活是平行的，我也不管什么剥削压迫，平行线一但相交，1644年，北京的冬天，极其寒冷……假如，能让我好好生活，谁在北京，我都不介意，甚至：“外型太君，游击队滴干活，就在前面”,IP 属地山西
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2833552037,https://www.zhihu.com/question/575643737,知乎用户,https://www.zhihu.com/people/,4,2023-01-07T01:45:05.000Z,2023-01-07T01:45:05.000Z,0,0,手持百万英镑支票的人没有花一分钱却受到了所有人的尊重。——《百万英镑》,IP 属地山西
